Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z,Roll,Pitch,Yaw,AngularVelocity_x,AngularVelocity_y,AngularVelocity_z
4.5759716,3.5012863,0.20000017,0.0029709584,0.009881376,-5.971116e-05,-0.0002611372,-0.0005858936,0.000106103354,0.14376101,-0.12668905,-0.21854725
4.5759716,3.5012863,0.20000064,0.003461239,0.0036349343,-0.0011997025,0.0009443211,-0.0016014705,-0.00015754279,0.26714388,-0.35382855,-0.038801685
4.575971,3.5012863,0.20000145,-0.006392355,-0.0036693625,0.00060447433,0.00199234,-0.0031660155,-0.00020333433,0.26615041,-0.29713193,-0.16296272
4.575971,3.501286,0.2000026,-0.00040367857,-0.0013805523,0.002125218,0.004028823,-0.005752365,-0.00019032609,0.4611471,-0.6233835,-0.21000604
4.57597,3.5012856,0.20000416,-0.0029832195,-0.013583501,0.0014643137,0.0060911076,-0.008067496,-0.00024819947,0.57432765,-0.68971604,0.08019758
4.5759683,3.5012844,0.20000604,0.0013763132,0.0017872631,-0.0025216758,0.008286199,-0.011193638,-0.0011612884,0.54261714,-0.57448304,-0.2130094
4.575965,3.501282,0.20000842,-0.004313271,-0.00021805182,0.00016080191,0.011097632,-0.015018533,-0.001590279,0.6907797,-0.882472,-0.030163517
4.5759597,3.5012782,0.20001116,-0.00994036,-0.004383393,-0.0053515825,0.013724458,-0.018415391,-0.0012005756,0.44492775,-0.7466718,-0.017109344
4.575952,3.5012727,0.2000144,-0.0074262815,0.010124945,-0.00597375,0.015858352,-0.022281395,-0.001614158,0.2580635,-0.91719335,0.01899544
4.575941,3.5012646,0.20001803,0.00077171787,-0.009100221,0.0029262085,0.016948896,-0.025224335,-0.0017792488,0.20009626,-0.6376545,0.057173718
4.5759263,3.501254,0.20002212,-0.00082518894,-0.0059281723,-0.00038295067,0.018291699,-0.028598854,-0.0019265321,0.021926884,-0.81925315,-0.12056686
4.5759077,3.5012405,0.20002656,-0.004637928,0.0063101617,0.002615821,0.018990656,-0.03208813,-0.0015870874,0.3416324,-0.7694741,-0.066358574
4.575884,3.501224,0.20003146,-0.011698802,-0.0015763853,0.004231824,0.020293484,-0.035340585,-0.0021069117,0.33321658,-0.6219629,0.07106782
4.5758543,3.5012043,0.20003676,-0.00538975,-0.0057294113,-0.0104415035,0.02118493,-0.0378802,-0.0018975314,0.2769999,-0.52053815,-0.08003155
4.575819,3.5011811,0.20004267,-0.0048430245,-0.007374543,-0.0013840379,0.022801744,-0.04104452,-0.0024551728,0.39308545,-0.58719134,-0.09874704
4.575777,3.5011544,0.20004912,-0.012215323,-0.005250451,-0.0009763164,0.024635788,-0.04386785,-0.0022578174,0.45552298,-0.6082863,-0.03166734
4.5757284,3.501124,0.20005605,-0.016548824,-0.006035722,-0.0017542486,0.026084382,-0.04676522,-0.0022711097,0.49316376,-0.7757986,-0.013563327
4.575672,3.501089,0.20006345,-0.012484927,-0.010269016,0.0019509947,0.027761756,-0.04938851,-0.0025406817,0.29612204,-0.5469207,0.010274372
4.575608,3.50105,0.2000712,-0.015015503,-0.004055156,0.0032144103,0.028566001,-0.051031467,-0.002587001,0.067880034,-0.67290056,-0.0645333
4.5755353,3.5010061,0.20007923,-0.019331077,-0.01401468,0.00011314137,0.028845573,-0.053404875,-0.003012036,0.02348892,-0.5013681,-0.22052784
