Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z,Roll,Pitch,Yaw,AngularVelocity_x,AngularVelocity_y,AngularVelocity_z
4.48621,3.6859307,0.2000003,-0.0036960302,-0.006650648,-0.014018722,0.0001022032,-0.00047677246,9.57253e-05,0.21382782,-0.0643894,-0.052573204
4.48621,3.6859307,0.2000009,-0.0051642074,-0.0025622135,0.005928498,0.0016187374,-0.001998593,-0.00015234244,0.16943431,-0.34555334,-0.0296669
4.48621,3.6859305,0.2000017,0.003984508,-0.0012574778,0.0075885993,0.0031572124,-0.003581658,-0.00050551735,0.31941667,-0.5823678,0.11401693
4.4862094,3.6859303,0.20000271,-0.0021100296,0.006354515,0.002478558,0.0049908375,-0.0054535163,-0.00031764407,0.44649664,-0.57373995,-0.08330812
4.4862084,3.6859293,0.20000418,-0.0047300383,0.01024946,0.0045814244,0.0070203342,-0.008067059,-0.00047926005,0.5975446,-0.652282,-0.038083803
4.4862065,3.6859276,0.20000611,0.010245032,0.008667876,-0.0030618655,0.009574065,-0.011330716,-0.00072555913,0.6757249,-0.5830624,-0.17685696
4.4862037,3.6859248,0.20000851,0.0033599325,-0.0048545557,-0.008985822,0.013158916,-0.014583222,-0.00067970186,0.78215325,-0.9491259,-0.1257291
4.4861984,3.6859202,0.20001134,0.006066644,-0.0009261426,0.0013634638,0.016415741,-0.017319446,-0.0017529465,0.87014294,-0.6192164,0.19345802
4.486191,3.6859133,0.2000146,-0.005779841,-6.558946e-05,-0.007105028,0.018987115,-0.020017397,-0.0013694185,0.65902275,-0.6764559,0.002972501
4.48618,3.6859038,0.20001842,0.00011970203,0.0012314309,0.0010748164,0.02168094,-0.023041364,-0.0016403965,0.68301064,-0.9050682,-0.13382545
4.4861655,3.685891,0.20002277,-0.007657222,0.0049419203,-0.0013520583,0.025242515,-0.025422074,-0.001825483,0.70945716,-0.58610415,-0.043012276
4.486148,3.6858742,0.2000277,-0.0047577824,-0.0062678405,0.003584926,0.027765332,-0.028736938,-0.0025976424,0.7057727,-0.77543724,-0.20572464
4.486125,3.6858535,0.20003323,-0.009809821,-0.006846317,-0.0016816041,0.030996121,-0.030882342,-0.0023340688,0.43748125,-0.67865604,0.0020530638
4.486098,3.6858277,0.20003943,-0.010466543,-0.009990167,0.001821726,0.033355508,-0.03334901,-0.0026572929,0.62353426,-0.532395,0.07853916
4.486065,3.6857967,0.20004617,-0.013942151,-0.009555567,0.010492006,0.035193842,-0.03649789,-0.0030455808,0.6223122,-0.35279155,-0.020851478
4.486027,3.68576,0.20005354,-0.012399367,-0.005014009,-0.0019034774,0.038362812,-0.039204564,-0.003557918,0.51586425,-0.7360589,-0.29991725
4.485982,3.6857173,0.20006151,-0.018673385,-0.013753087,-0.0035984705,0.040651977,-0.041736167,-0.003580866,0.5364676,-0.7703026,-0.13458164
4.4859304,3.685668,0.20007007,-0.0156200165,-0.008183076,0.0005097079,0.042906355,-0.04361691,-0.00349815,0.42674717,-0.5760773,-0.13106258
4.485872,3.685612,0.20007908,-0.016689291,-0.0098530715,0.003071855,0.044729322,-0.04659772,-0.0039015466,0.42800346,-0.64730257,-0.18375583
4.4858055,3.6855483,0.20008853,-0.012782266,-0.017796852,0.0014265975,0.046500515,-0.049295772,-0.003938167,0.43965074,-0.7124801,-0.118187994
4.485731,3.6854773,0.20009835,-0.017490024,-0.018095288,0.0011485153,0.048260305,-0.050761208,-0.0039145662,0.32326505,-0.52079165,0.0028655746
4.4856486,3.6853983,0.2001084,-0.022015695,-0.012345564,-0.0028224112,0.049143344,-0.05301413,-0.0042493846,0.2755678,-0.46146524,0.1586875
4.4855576,3.685311,0.20011851,-0.020465385,-0.016938541,-0.0033150157,0.050225824,-0.053754557,-0.004349387,0.28586733,-0.42745638,0.011538356
4.4854574,3.6852155,0.20012876,-0.020370394,-0.024162216,-0.004937935,0.051687445,-0.05542599,-0.0037428038,0.22059971,-0.4208047,-0.03775944
4.485348,3.6851113,0.20013914,-0.031001568,-0.027480476,0.0004322021,0.053032145,-0.05719772,-0.004561063,0.3679191,-0.53207624,-0.06456032
4.4852295,3.6849983,0.20014961,-0.03418911,-0.03426307,-0.0014465634,0.053884108,-0.058746766,-0.0042811986,0.32865795,-0.44353488,0.10759564
4.4851007,3.6848764,0.20016009,-0.038632352,-0.036549017,0.008332668,0.05480312,-0.06033431,-0.004787359,0.31682047,-0.28742552,0.08325891
4.484962,3.6847456,0.20017064,-0.039573796,-0.02909642,0.0049432763,0.05606564,-0.061573103,-0.0042682993,0.24769881,-0.2878519,0.16478507
