Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z,Roll,Pitch,Yaw,AngularVelocity_x,AngularVelocity_y,AngularVelocity_z
4.310806,3.551685,0.2000003,0.0,0.0,7.3824645e-05,0.00054196414,-0.0005419306,-6.18876e-05,0.13006736,-0.13006736,-0.014817778
4.310806,3.551685,0.20000091,3.1551976e-21,7.5527103e-22,0.00014588897,0.0016264406,-0.0016262839,-0.00017415568,0.2602435,-0.26027545,-0.026662169
4.310806,3.551685,0.20000184,-2.2171434e-05,-2.2170067e-05,0.00022193973,0.0032538234,-0.0032532995,-0.0003302331,0.39047226,-0.39058217,-0.036505654
4.3108053,3.5516846,0.2000031,-8.871803e-05,-8.8699984e-05,0.00030310184,0.005388439,-0.005423276,-0.0005261516,0.51208,-0.5210135,-0.04479787
4.310805,3.5516837,0.20000468,-0.00022184095,-0.00022175713,0.00037996683,0.007833152,-0.008137043,-0.0007599408,0.58629894,-0.6516808,-0.05213125
4.310803,3.551682,0.20000665,-0.00044386042,-0.00044212135,0.00046985553,0.01047199,-0.011395049,-0.0010238299,0.6325935,-0.7824856,-0.057148345
4.3107996,3.5516787,0.20000906,-0.00077719643,-0.0007625283,0.0005799526,0.013237998,-0.015197443,-0.0013108198,0.6627178,-0.91334814,-0.060051072
4.3107944,3.5516737,0.20001188,-0.0012439325,-0.0011905923,0.0006771861,0.016086565,-0.019048896,-0.001610768,0.6822056,-0.9253454,-0.06028165
4.3107867,3.5516665,0.2000152,-0.0018668689,-0.0017318116,0.00079707574,0.018943269,-0.022810156,-0.0019135228,0.6838671,-0.9039083,-0.058312584
4.3107758,3.5516565,0.2000191,-0.0026481885,-0.0023895435,0.0009358651,0.021765713,-0.026456075,-0.0022129165,0.6753745,-0.8764153,-0.05516993
4.3107605,3.5516434,0.20002364,-0.0035842976,-0.0031640637,0.0010887438,0.024535066,-0.029982368,-0.0025057162,0.662382,-0.8478751,-0.0515185
4.310741,3.5516264,0.20002885,-0.004670527,-0.0040539,0.0012516156,0.027243089,-0.03338851,-0.002790331,0.64743257,-0.81919086,-0.04771768
4.3107166,3.5516055,0.20003477,-0.0059019933,-0.005056797,0.0014209199,0.029885732,-0.036674656,-0.0030660217,0.6315336,-0.79052687,-0.043951984
4.310686,3.5515797,0.20004141,-0.0072737597,-0.006170156,0.0015935069,0.032460555,-0.03984111,-0.0033324677,0.61507154,-0.7619208,-0.040310964
4.31065,3.551549,0.20004877,-0.00878087,-0.0073912027,0.0017665721,0.03496576,-0.04288826,-0.003589542,0.5982004,-0.73339075,-0.036834326
4.310606,3.5515127,0.20005685,-0.010418357,-0.008717062,0.0019376203,0.03739985,-0.045816556,-0.0038372008,0.5809934,-0.70495266,-0.033536673
4.3105555,3.5514703,0.20006561,-0.012181257,-0.010144781,0.00210444,0.039761502,-0.04862651,-0.0040754313,0.5634921,-0.67662287,-0.030420246
4.310497,3.5514216,0.20007506,-0.014064607,-0.011671349,0.0022650836,0.04204953,-0.0513187,-0.0043042297,0.54572994,-0.64841795,-0.027481606
4.31043,3.5513663,0.20008513,-0.01606346,-0.013293698,0.0024178503,0.04426288,-0.053893782,-0.00452359,0.5277351,-0.62035483,-0.024714755
4.310354,3.5513039,0.2000958,-0.018172879,-0.015008721,0.0025612696,0.04640059,-0.056352474,-0.0047335043,0.5095353,-0.59245056,-0.022112716
4.3102694,3.5512338,0.20010702,-0.020387935,-0.016813247,0.0026936028,0.048453532,-0.05869598,-0.0049331463,0.48916674,-0.56481147,-0.019587122
4.3101745,3.5511558,0.20011875,-0.022703683,-0.018704044,0.002812795,0.050405342,-0.060925923,-0.005120774,0.4649007,-0.53753036,-0.017029807
4.31007,3.5510697,0.2001309,-0.025115265,-0.020677542,0.0029176064,0.05225277,-0.06304333,-0.0052956785,0.4398782,-0.5104768,-0.014511764
