Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z,Roll,Pitch,Yaw,AngularVelocity_x,AngularVelocity_y,AngularVelocity_z
4.5704675,3.5297377,0.20000035,-0.0018092401,-0.00039863324,-0.004670996,0.0006978273,-0.00071567483,0.0003386446,0.0719711,-0.26327333,-0.016798517
4.5704675,3.5297377,0.20000102,-0.007746074,0.0030497157,0.0008497643,0.0019105722,-0.0015220296,-0.00010754245,0.10126181,-0.15537156,-0.10050693
4.5704675,3.5297377,0.200002,0.0009463146,-0.0076198,0.005059147,0.003214968,-0.0033365206,-0.000496188,0.4127035,-0.427962,0.030899275
4.570467,3.5297372,0.20000336,-0.005639917,0.002438928,0.005230818,0.005679289,-0.0056461445,-0.0007394642,0.6070696,-0.37999833,-0.10493224
4.570466,3.5297365,0.20000516,-0.0066163135,-0.0080320975,0.0044608596,0.008309085,-0.0076366733,-0.0013360636,0.74723005,-0.69043815,-0.2671691
4.5704646,3.5297346,0.2000075,-0.012777892,0.0012388023,0.0030645174,0.011001206,-0.011421706,-0.002057883,0.70335054,-0.6236507,-0.06831342
4.5704613,3.5297313,0.20001036,-0.0017302633,-0.0033886363,-0.004049968,0.014925505,-0.015188912,-0.0022492658,0.95533943,-0.8497852,-0.10687903
4.570456,3.5297263,0.2000137,0.0017629095,-0.0064216168,-0.0038549674,0.018784102,-0.019050688,-0.0024971475,0.8624754,-0.9145127,-0.0011844027
4.5704484,3.5297186,0.2000176,-0.012216232,-0.0019934657,-0.0057713855,0.021989519,-0.02231337,-0.0026814118,1.0267552,-0.9236619,0.05377689
4.5704374,3.5297077,0.20002216,-0.00024052392,0.0012946198,0.0033719381,0.025572725,-0.026176034,-0.0033130331,0.86093765,-0.7645546,-0.06007269
4.570422,3.5296931,0.20002747,-0.0034508898,0.0037945276,0.0012012087,0.028387496,-0.02973446,-0.0036638326,0.8126123,-0.73972267,-0.051713727
4.570403,3.5296743,0.20003355,-0.0128153,-0.010181976,0.010716684,0.031535897,-0.03320543,-0.0042066337,0.69788224,-0.6866666,-0.18321094
4.5703783,3.5296504,0.20004041,-0.0035115506,-0.006533958,0.0028824615,0.034910273,-0.036166787,-0.0039579943,0.7931334,-0.8370204,-0.10754271
4.5703483,3.5296211,0.2000481,-0.004581656,-0.0043242048,-0.0007621885,0.03751862,-0.03949366,-0.0041981377,0.5922337,-0.77815145,-0.27170196
4.5703115,3.529586,0.2000566,-0.010624568,-0.008555719,0.004821418,0.040855438,-0.042952407,-0.00481364,0.565807,-0.6393442,-0.051773738
4.5702686,3.5295444,0.2000659,-0.0040337956,-0.0057358067,-0.0007022135,0.043709736,-0.046278425,-0.004941002,0.65427357,-0.5350027,-0.010329053
4.570218,3.5294957,0.20007594,-0.005926594,-0.008959229,0.0035105143,0.04666641,-0.048580024,-0.004926954,0.45497894,-0.75591433,-0.068251066
4.5701594,3.5294397,0.20008671,-0.016027203,-0.021079345,0.0076203933,0.04882945,-0.051484313,-0.0054392996,0.5012204,-0.5896168,-0.12492219
4.5700927,3.5293758,0.20009817,-0.015982114,-0.014889784,-0.0018550442,0.050565846,-0.054161895,-0.0056163166,0.50860876,-0.68383265,-0.096576065
4.5700173,3.5293036,0.20011027,-0.022461316,-0.021855338,0.004641477,0.053472348,-0.056091934,-0.00607682,0.6892213,-0.48488465,0.024891794
4.5699325,3.5292225,0.20012295,-0.01856051,-0.012581617,0.004195669,0.055575486,-0.058453884,-0.005933495,0.49248454,-0.5220047,-0.26305285
4.569838,3.5291326,0.20013617,-0.01933461,-0.013571397,0.0037614235,0.057519916,-0.060885265,-0.00583473,0.50904953,-0.48374495,0.046352014
4.5697336,3.529033,0.20014983,-0.033924885,-0.020994011,0.0031650895,0.06022935,-0.062467296,-0.0064971163,0.602746,-0.62293845,0.022610238
4.569619,3.5289237,0.20016389,-0.02784767,-0.019658562,0.00077277416,0.061768692,-0.06481545,-0.0071363593,0.38631928,-0.500335,0.039491385
4.569494,3.528804,0.20017827,-0.026608024,-0.027426125,-0.00367586,0.06366369,-0.066763416,-0.0068493295,0.1920067,-0.50834054,0.022639615
