Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z,Roll,Pitch,Yaw,AngularVelocity_x,AngularVelocity_y,AngularVelocity_z
4.422653,3.518516,0.2000004,0.0060354182,0.0033893653,-0.004307774,0.0006966503,-0.000281398,-0.00035426425,0.17527872,-0.091197,-0.27819493
4.422653,3.518516,0.20000112,0.0031227395,-0.003603568,0.008040825,0.0012090646,-0.002042507,-0.00080584513,0.17584504,-0.050350223,0.014618063
4.422653,3.518516,0.20000216,-0.0034389584,0.003190838,0.00912163,0.0030067945,-0.0032926733,-0.00079578004,0.37010354,-0.2883792,-0.0932577
4.4226527,3.5185156,0.2000036,0.004683188,-0.005661988,-0.0015157462,0.005284,-0.0052634194,-0.0012808623,0.53852296,-0.34978378,-0.13145064
4.422652,3.5185146,0.20000549,0.007532549,-0.0034326038,0.008142192,0.008135218,-0.008086948,-0.001609015,0.6996607,-0.6335283,-0.047500923
4.42265,3.518513,0.20000793,0.003987916,-0.0030772258,0.0023939677,0.01115964,-0.011675489,-0.0024516436,0.6791543,-0.6993369,-0.1368663
4.4226465,3.5185096,0.20001104,-0.0010419475,0.008146079,0.0029539198,0.015152406,-0.014906935,-0.002482491,0.76584595,-0.8632538,0.016220568
4.4226413,3.5185046,0.20001464,-0.005186269,0.00047738035,0.00031813892,0.018911347,-0.018830309,-0.0032158163,0.93145406,-1.0353676,-0.18504016
4.4226336,3.5184968,0.20001884,0.003723787,-0.0072284727,0.011579063,0.02278795,-0.022744684,-0.003508937,0.9235883,-0.9146598,-0.10401395
4.4226227,3.5184858,0.20002374,0.0028867512,-0.0022045989,0.008398901,0.026669871,-0.0261613,-0.004119756,0.9059966,-0.85589534,0.0099389665
4.422608,3.518471,0.20002942,-0.013829682,-0.0019384547,-0.0020278466,0.030224338,-0.029827237,-0.0041776234,1.0816435,-0.73294646,-0.0755806
