Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z,Roll,Pitch,Yaw,AngularVelocity_x,AngularVelocity_y,AngularVelocity_z
4.3857965,3.593969,0.2000004,0.0037421372,-0.0012316243,-0.0024608125,0.0006750797,-0.00027996837,-0.00041835752,0.012163798,-0.092119284,0.02934729
4.3857965,3.593969,0.20000112,-0.009040725,0.0041475287,-0.007623406,0.001504377,-0.001790844,-8.294499e-05,0.3375969,-0.10464459,-0.11617271
4.3857965,3.593969,0.20000216,0.0025495125,0.0027237732,0.0112705,0.0032326006,-0.0031186205,-0.00086451956,0.43197146,-0.34056965,-0.13652568
4.385796,3.5939686,0.2000036,0.004552889,0.0070323152,0.0008040993,0.0056689433,-0.0052598394,-0.0010810237,0.3253476,-0.55693257,-0.3868984
4.385795,3.593968,0.20000549,-0.002010427,-0.004602348,0.005580389,0.008224428,-0.008157708,-0.0014631026,0.82708365,-0.6669266,-0.03461516
4.3857937,3.593966,0.20000793,-0.00023488552,0.0005250581,0.0003907291,0.011312065,-0.011628126,-0.002563375,0.8225366,-0.62033385,0.17004445
4.3857903,3.5939627,0.20001104,-0.005859071,0.00030445302,0.0015428504,0.015128446,-0.015294178,-0.0022954165,0.87638783,-0.92091334,-0.20459422
4.385785,3.5939577,0.20001464,-0.009548852,-0.0023077936,-1.7057999e-05,0.01906477,-0.019015037,-0.0029362575,0.8808888,-1.0028921,-0.15032847
4.3857775,3.59395,0.20001884,-0.0069721327,-0.0048158565,-0.0033495638,0.022215255,-0.022234628,-0.0032165376,0.89696276,-0.7645439,0.097087026
4.3857665,3.593939,0.20002374,-0.00615829,-0.004643347,-0.0002159549,0.026532775,-0.026100535,-0.0035075364,0.9787628,-0.885035,0.010567735
4.3857512,3.593924,0.20002942,-0.006702341,-0.00024695593,0.0023893607,0.030480694,-0.029705593,-0.0039785113,0.82630354,-0.73377913,0.028482867
4.385732,3.5939047,0.20003593,-6.037464e-05,-0.0014750764,-0.003525119,0.03394236,-0.03346441,-0.0043089227,0.8788953,-0.6795658,-0.010447463
4.3857074,3.5938802,0.20004329,-0.0020459432,-0.010009117,-0.011393579,0.03693139,-0.036839385,-0.004835603,0.7169026,-0.7335401,0.113540694
4.3856773,3.5938501,0.20005153,-0.011509134,-0.016701702,-0.0031161422,0.039333533,-0.03991082,-0.004745428,0.8590553,-0.7875649,-0.12208117
4.3856406,3.5938134,0.20006065,-0.007490828,-0.0064599593,0.010957847,0.04282659,-0.042656504,-0.0050484696,0.7568266,-0.7458956,0.09458914
4.385597,3.5937703,0.20007062,-0.016154269,-0.0017674912,0.0072824685,0.046201132,-0.045587316,-0.005628298,0.782204,-0.6529946,-0.07059467
4.3855467,3.5937195,0.20008141,-0.007611929,-0.019385679,0.0035013892,0.048954155,-0.04909575,-0.0054907673,0.66682595,-0.68339366,-0.013252206
4.385488,3.5936608,0.200093,-0.011173318,-0.016619615,-0.00029785937,0.051840093,-0.051665403,-0.005900957,0.5621133,-0.7593112,0.02278233
4.385421,3.593594,0.20010534,-0.017855097,-0.02098535,-0.0018034036,0.054589774,-0.05378704,-0.0060060346,0.5835314,-0.62874687,0.03341709
4.385345,3.5935183,0.2001184,-0.026462946,-0.024048818,0.0023441452,0.05688331,-0.056635246,-0.006524542,0.62164336,-0.61694235,0.019922627
4.38526,3.5934331,0.20013206,-0.008817604,-0.028929349,0.0023936257,0.05989821,-0.059046242,-0.006851601,0.62345785,-0.6071088,0.018234527
4.385165,3.5933385,0.20014632,-0.030011484,-0.026373154,0.004244051,0.061335128,-0.06112381,-0.007093873,0.48033878,-0.4225341,0.1337279
4.3850603,3.5932336,0.20016108,-0.029251209,-0.025632327,0.007194912,0.064159244,-0.06286896,-0.0067770127,0.44115773,-0.4961631,0.018789606
4.3849454,3.5931184,0.20017628,-0.020190183,-0.026121983,0.013672575,0.06620714,-0.064962886,-0.0071112374,0.35667926,-0.6384397,-0.007821725
4.384819,3.5929923,0.20019186,-0.034455646,-0.029433504,-0.00205241,0.067668915,-0.06725511,-0.0071380585,0.30086854,-0.4518356,0.08960325
4.3846817,3.592855,0.20020771,-0.034581278,-0.03003999,0.00876175,0.06990927,-0.069232486,-0.007642645,0.40267202,-0.47151846,0.11232293
4.3845325,3.5927062,0.20022379,-0.031202825,-0.032967176,0.010520517,0.07188316,-0.07089414,-0.0076476857,0.5035558,-0.3602061,-0.08366813
4.3843718,3.5925455,0.20024002,-0.048851255,-0.03485118,-0.0019640399,0.0729693,-0.072703205,-0.007835035,0.28847474,-0.64293075,0.0016949459
4.384199,3.5923727,0.20025632,-0.046981998,-0.034102965,0.0073386976,0.07455088,-0.0737402,-0.008086688,0.6024985,-0.45618615,0.05888974
