Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z,Roll,Pitch,Yaw,AngularVelocity_x,AngularVelocity_y,AngularVelocity_z
4.523266,3.587992,0.2000004,0.00023375932,0.006360538,0.006287604,0.00022782384,-0.0006897471,-0.00040617256,0.03716531,-0.2875944,-0.20219307
4.523266,3.587992,0.20000112,-0.0017773459,-0.0006398618,0.00905753,0.0011861795,-0.001739765,-0.0007176171,0.29751796,-0.15673776,-0.07125418
4.523266,3.587992,0.20000216,-0.001538965,-0.0032462762,-0.009344328,0.0031495648,-0.003008331,-0.0009667335,0.53175956,-0.4169461,-0.0899796
4.5232654,3.5879917,0.2000036,-0.0001631207,-0.004294782,0.0032076098,0.005523141,-0.0051928735,-0.0012675227,0.6108969,-0.5246608,-0.13271925
4.5232644,3.5879908,0.20000549,-0.0041044746,-0.0071615404,-0.0006400504,0.008284703,-0.008187707,-0.0015535383,0.6479689,-0.5781269,0.012599301
4.5232625,3.5879889,0.20000793,-0.00096819794,-0.012417439,0.005848016,0.011263949,-0.01146466,-0.0021934018,0.9097129,-0.701109,-0.1577553
4.523259,3.5879858,0.20001104,-0.00012923662,-0.0015093923,0.0049521807,0.0153496675,-0.015257415,-0.0021594898,0.94750667,-0.93844575,0.008257979
4.5232544,3.5879805,0.20001464,0.008744007,-0.00467534,-0.0014155111,0.018766623,-0.01876619,-0.0032212383,1.1542648,-0.944322,-0.07336873
4.5232463,3.5879729,0.20001884,-0.0048446,0.0009999597,-0.0031959543,0.022442285,-0.022511689,-0.0034118078,1.0970961,-0.8620949,0.06719151
4.5232353,3.587962,0.20002374,-0.0027843537,-0.0010389752,0.00069619186,0.026232645,-0.026757147,-0.0036679297,0.95828867,-0.83196044,-0.13484442
4.5232205,3.587947,0.20002942,-0.00773603,-0.009389308,-0.0038235763,0.030039707,-0.029572269,-0.0039751963,0.7938446,-0.71068007,-0.23552473
4.523201,3.5879276,0.20003593,-0.009404642,-0.00024546168,-0.0020192384,0.033511825,-0.03321048,-0.0042565623,0.6911188,-0.75187457,-0.06121761
4.5231767,3.587903,0.20004329,-0.01071289,0.0011793423,0.0017277064,0.03673404,-0.03672695,-0.004375149,0.7461764,-1.00409,0.013515889
4.5231466,3.587873,0.20005153,-0.0018576789,-0.0011994882,-0.0077261296,0.039799534,-0.040353756,-0.004919764,0.79330117,-0.8465482,-0.053511467
4.52311,3.5878365,0.20006065,-0.012117909,-0.007538653,0.0003441254,0.04331408,-0.04286843,-0.0053474046,0.5715896,-0.7243057,-0.10671139
4.5230665,3.587793,0.20007062,-0.004972504,-0.0069181323,0.006483113,0.046036456,-0.045831885,-0.005628292,0.62301177,-0.88775265,0.026258657
4.5230155,3.5877423,0.20008141,-0.011538051,-0.015087853,-0.0009984368,0.049751934,-0.048745483,-0.0062143984,0.7209641,-0.6323059,-0.24670444
4.5229573,3.5876837,0.200093,-0.016512457,-0.01749579,-0.0034466286,0.051974975,-0.05147684,-0.006341447,0.48570427,-0.66333675,0.006082548
4.52289,3.587617,0.20010534,-0.015312144,-0.015626386,-0.0028329145,0.054344214,-0.054052304,-0.006379063,0.5402224,-0.5345078,-0.17908956
4.5228143,3.587541,0.2001184,-0.016535029,-0.022542829,-0.004327281,0.057369843,-0.0561106,-0.006737037,0.61403066,-0.68559724,0.01975912
4.5227294,3.587456,0.20013206,-0.024713075,-0.016702592,-0.00037398675,0.059901915,-0.05865677,-0.006877918,0.66113526,-0.47861734,0.0842324
4.5226345,3.5873613,0.20014632,-0.01677361,-0.013472449,-0.00011112308,0.06199105,-0.060980234,-0.0065902313,0.5948237,-0.6599685,0.20006435
4.5225296,3.5872567,0.20016108,-0.0248347,-0.026260704,-0.0025116839,0.063999854,-0.06287386,-0.0073668985,0.4697398,-0.38769355,-0.06054968
4.522414,3.5871413,0.20017628,-0.03291936,-0.026567962,-0.0025415674,0.06601705,-0.065409996,-0.007391942,0.44706738,-0.4750001,-0.12498191
4.5222883,3.5870152,0.20019186,-0.034979478,-0.03803564,0.0018092566,0.06781308,-0.067065634,-0.007019443,0.5064883,-0.39232725,-0.2759598
4.5221505,3.5868778,0.20020771,-0.034222737,-0.033366553,-0.003928562,0.07004349,-0.06932972,-0.007659802,0.15767395,-0.4249076,-0.049842317
4.5220017,3.586729,0.20022379,-0.0371809,-0.031367235,0.004766783,0.07114263,-0.070849925,-0.0075481245,0.22680497,-0.22261137,-0.023258613
4.521841,3.5865684,0.20024002,-0.04239667,-0.039816644,0.009456486,0.07285231,-0.07194367,-0.0083889235,0.45455533,-0.36679512,-0.06137065
4.521668,3.5863957,0.20025632,-0.041541435,-0.050686043,0.010619307,0.0744621,-0.074005894,-0.0077108257,0.41613773,-0.24511261,-0.09497187
4.521483,3.5862105,0.2002726,-0.04905613,-0.048642084,0.006647838,0.075519115,-0.075481996,-0.007347699,0.34459633,-0.26634386,-0.15921023
4.521285,3.5860126,0.20028882,-0.054333832,-0.04874202,0.0033435833,0.07723508,-0.07672714,-0.007528603,0.29169548,-0.49517018,0.11577897
4.5210743,3.585802,0.2003049,-0.053470775,-0.06274857,-0.002339241,0.07868601,-0.07853624,-0.008246461,0.15129636,-0.09390303,0.026463166
