Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z,Roll,Pitch,Yaw,AngularVelocity_x,AngularVelocity_y,AngularVelocity_z
4.431927,3.5737574,0.2000004,0.0046548094,0.0025448357,0.003589828,-0.00081997487,-0.0006641257,0.00035037706,-0.25537553,-0.24181008,-0.08453128
4.431927,3.5737574,0.2000011,-0.003967719,-0.009857439,-0.0022542523,-0.0013163069,-0.001455526,0.0010453534,-0.19689596,-0.32414517,0.020122375
4.431927,3.5737574,0.20000236,0.001571817,-0.00015328478,0.0013131404,-0.0020131813,-0.0032873603,0.00076128007,-0.17617376,-0.46284366,-0.15536943
4.4319267,3.573758,0.2000039,-0.00433892,0.007755697,0.013405604,-0.0021003904,-0.005399096,-0.00015093145,-0.031735204,-0.32754773,-0.22907096
4.431926,3.5737586,0.20000574,0.009618727,0.0055960836,0.007176158,-0.0015109611,-0.0077258926,-0.0003495079,0.14332785,-0.72502023,0.03748547
4.4319243,3.5737598,0.20000787,0.0026326168,-0.010013683,-0.001424209,-0.000992357,-0.011100189,-0.0005102591,0.3249309,-0.5699075,-0.0139796045
4.431921,3.5737612,0.2000104,-0.0041857497,0.0010652558,-0.0036433546,0.0009752446,-0.014577136,-0.0010844064,0.5929769,-1.011501,-0.10933529
4.4319158,3.5737627,0.20001328,-0.001172389,0.0014882113,-0.0011063099,0.003340666,-0.01884892,-0.0013812466,0.4512805,-0.88888407,0.0038817604
4.431908,3.5737638,0.20001659,0.0030533676,-0.0030764446,0.0029628687,0.005778277,-0.022206238,-0.0027203439,0.47192335,-0.8291073,0.025670836
4.431897,3.5737646,0.20002046,-0.00034350104,0.005241316,0.00092886214,0.009293808,-0.026322525,-0.0026604913,0.79154694,-0.5399258,-0.13584341
4.431883,3.5737646,0.20002498,0.0013118163,-0.002563691,0.0005701464,0.013014484,-0.030012302,-0.0031749723,0.92383415,-0.90435064,-0.13178803
4.4318633,3.5737627,0.2000301,-0.0019877653,-0.0015605936,0.0037491533,0.016982542,-0.033102673,-0.0032734529,0.92222613,-0.8151661,-0.06682646
