Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z,Roll,Pitch,Yaw,AngularVelocity_x,AngularVelocity_y,AngularVelocity_z
4.531297,3.636317,0.20000039,-0.004203786,0.003077651,0.00041557127,0.000682742,0.0002884691,0.0002987193,0.15489182,0.09553762,0.16625878
4.531297,3.636317,0.20000109,-0.003730042,-0.0023517802,-0.0018280158,0.0018725095,0.0015034395,0.0004063448,0.24963841,0.33094636,0.11151589
4.531297,3.636317,0.20000204,-0.00087043684,0.0077811684,0.0022845904,0.0031155061,0.0023645768,0.0010973883,0.37693745,0.04302029,0.0073294076
4.5312977,3.6363165,0.20000334,0.0025226844,0.005464825,-0.009283659,0.0054895985,0.0020185746,0.0006157912,0.51625216,-0.06461869,-0.037711103
4.531298,3.6363158,0.20000497,-0.010928475,0.0048495685,0.0071304673,0.008356441,0.002343793,0.00053031143,0.5904439,-0.09677827,-0.03388582
4.5312996,3.636314,0.20000693,0.010201356,0.0074852193,0.0042175143,0.011261137,0.0011152376,0.00012768274,0.93922347,-0.14876562,-0.18374874
4.531301,3.6363106,0.20000917,-0.007955443,0.004505388,0.0012060368,0.013702139,-4.42691e-05,2.9601582e-05,0.6314643,-0.4174121,-0.11755789
4.531303,3.6363056,0.20001172,0.00076639757,-0.00032935213,0.010913113,0.016483748,-0.0024894497,-0.000386252,0.6299654,-0.54935926,-0.08260063
4.531305,3.6362982,0.20001447,-0.0032557347,-0.0067357384,-0.008171724,0.018403752,-0.004825036,-0.0002158464,0.5392916,-0.5268812,0.06718485
4.531306,3.636288,0.20001741,0.0013337729,-0.0034093147,8.53455e-05,0.020443635,-0.007429939,-0.00073253375,0.3662659,-0.7280042,-0.0076259375
4.5313067,3.6362746,0.20002057,-0.0027044427,-0.002727824,0.0005774018,0.022181401,-0.010947723,-0.0010027702,0.2913835,-0.6484157,-0.06431305
4.531306,3.636258,0.2000239,-0.0038834002,-0.004343776,0.0013232417,0.023172418,-0.013312384,-0.0010617847,0.29451177,-0.74146783,-0.060649708
4.5313034,3.6362374,0.20002736,0.003637186,-0.009802464,0.0051992917,0.02411697,-0.016811496,-0.00087267545,0.3775123,-0.72690105,-0.0037084
4.5312986,3.636213,0.20003113,0.00084599917,-0.004071562,0.009105688,0.02557581,-0.01907455,-0.0010808222,0.44379348,-0.72069395,-0.121150956
4.531291,3.6361847,0.20003521,-0.002221174,-0.0018704906,-0.0016945988,0.026408795,-0.022210842,-0.0014127746,0.34428748,-0.86631924,-0.094210066
4.53128,3.6361518,0.20003961,-0.010919788,-0.005729388,-0.0030746413,0.027561296,-0.025070405,-0.0009863018,0.19407707,-0.6710912,0.11785231
4.5312657,3.6361146,0.20004447,-0.006244803,-0.007526592,-0.0013769158,0.029259339,-0.027842807,-0.00117597,0.19905458,-0.45653093,0.0032417108
4.5312467,3.6360726,0.2000496,-0.0067411033,-0.01867686,-0.0039884597,0.030035235,-0.030279215,-0.0017348039,0.37090722,-0.63207984,-0.00851395
4.531223,3.6360257,0.20005505,-0.001890679,-0.013795571,0.008984304,0.031568673,-0.03232745,-0.001546919,0.43377262,-0.4327611,0.015783116
4.5311937,3.6359735,0.20006089,-0.004795579,-0.009828381,0.0061619626,0.033628244,-0.034980748,-0.0016203357,0.5580584,-0.6490036,-0.009809098
4.5311594,3.635916,0.20006716,-0.004306511,-0.0077047492,-0.0035917964,0.035319522,-0.03673853,-0.0017437891,0.41701213,-0.6945065,-0.2325913
4.5311193,3.6358528,0.2000739,-0.027565965,-0.017023873,-0.0009875445,0.036094423,-0.039618228,-0.0019696483,0.0727094,-0.5910553,0.004695482
4.5310726,3.6357837,0.20008092,-0.010674797,-0.009313973,0.004384367,0.037007682,-0.04236947,-0.0019061364,0.20094253,-0.6570471,0.003891258
4.531019,3.6357083,0.20008807,-0.01221679,-0.014543118,0.004766218,0.037067655,-0.044389017,-0.0022526155,0.04831833,-0.48878506,-0.06994789
4.5309587,3.6356268,0.20009544,-0.009257088,-0.019642264,0.0034460337,0.03751237,-0.046794847,-0.0023378588,0.034912795,-0.78258675,0.184248
4.5308905,3.6355388,0.20010294,-0.009607208,-0.014723952,0.011254398,0.037875034,-0.048365984,-0.0021988768,0.077543184,-0.51530516,-0.16584508
4.530814,3.6354446,0.20011058,-0.024092674,-0.026076596,0.004468625,0.038212266,-0.050328705,-0.0021844702,0.014106554,-0.52247584,-0.09190817
4.53073,3.6353438,0.20011842,-0.019169366,-0.017395502,0.007403771,0.038173422,-0.053569615,-0.0023965198,0.24910614,-0.59777546,-0.061547454
4.530637,3.6352365,0.20012651,-0.022740152,-0.030743176,0.012471449,0.039415915,-0.054836415,-0.0022459724,0.22145562,-0.4264314,-0.018505387
4.5305347,3.6351228,0.200135,-0.020934017,-0.019242078,-0.00029100772,0.03995384,-0.05718678,-0.0024122156,0.14266664,-0.47233418,0.16251549
4.530423,3.6350024,0.20014371,-0.022248749,-0.025458965,0.0050564473,0.04151753,-0.05876101,-0.002921309,0.36061105,-0.6468108,0.16105314
4.530302,3.6348748,0.20015249,-0.027131252,-0.027097456,-0.0009622565,0.042960797,-0.05981187,-0.0029703337,0.27319467,-0.30964616,-0.07680188
4.530171,3.6347406,0.20016164,-0.03419037,-0.026934579,-0.0034162225,0.043724656,-0.061191715,-0.0029456085,0.20618935,-0.4163936,-0.0436505
4.53003,3.634599,0.2001709,-0.033829514,-0.03899353,0.007680373,0.044476755,-0.062955305,-0.002675343,0.10485036,-0.47174722,-0.11338937
4.529878,3.6344497,0.20018028,-0.03722544,-0.036175814,0.0024368486,0.045139257,-0.06447845,-0.0029918288,0.21381836,-0.47115195,0.19528756
4.5297155,3.634293,0.20018986,-0.04215166,-0.040728424,0.007232033,0.045938972,-0.06618877,-0.0026214384,0.17757045,-0.22398573,-0.087338015
4.529542,3.6341288,0.20019965,-0.037497774,-0.042221293,0.004006109,0.047515,-0.06733414,-0.0035992297,0.22406991,-0.3433787,-0.10415216
4.529357,3.6339567,0.20020951,-0.039111525,-0.034277238,-0.0018010323,0.04791273,-0.06838058,-0.0033635383,0.2868208,-0.29926437,0.004461647
4.529161,3.6337767,0.20021941,-0.051452547,-0.041344225,8.2228864e-05,0.048877317,-0.06996739,-0.0035708765,0.38847688,-0.20084111,0.052181154
4.528953,3.6335883,0.2002294,-0.03777289,-0.044795033,0.0045657586,0.050410584,-0.0708036,-0.0036208811,0.46696505,-0.23183583,-0.004589133
4.5287333,3.6333916,0.20023942,-0.059737533,-0.043660294,0.0035856008,0.05157595,-0.07252133,-0.0033521215,0.19372976,-0.2747304,-0.06533637
4.528501,3.6331866,0.20024934,-0.05782402,-0.042713046,-0.0013189518,0.052438937,-0.07318365,-0.0040957225,0.14434084,-0.1750718,0.08301153
4.528257,3.632973,0.20025918,-0.058674607,-0.055321593,8.5255444e-05,0.052837446,-0.07418149,-0.00391822,0.28537178,-0.38960543,-0.16454355
4.5280004,3.6327505,0.20026886,-0.06764719,-0.054016504,0.008949456,0.053710237,-0.075039364,-0.0040759617,0.011543283,0.0088098,0.014657188
4.527731,3.632519,0.2002784,-0.07299391,-0.05437476,0.0048612626,0.053498898,-0.07560698,-0.004289772,0.12769693,-0.057611194,0.0120677035
4.527449,3.6322787,0.20028768,-0.062762804,-0.059554674,-0.0022098105,0.054714803,-0.07562769,-0.0043352395,0.18093914,0.028418733,-0.061060037
4.5271544,3.632029,0.20029671,-0.06806296,-0.062341627,0.008020046,0.055521097,-0.07582486,-0.0040204893,0.014884999,0.02524057,-0.16588359
4.5268464,3.6317704,0.20030536,-0.06874529,-0.061188105,-0.0013949929,0.056208495,-0.076143116,-0.0045447373,0.18282896,-0.02943628,-0.1002103
4.526526,3.6315022,0.20031369,-0.0654416,-0.06376645,0.006422177,0.056499872,-0.076758355,-0.0042575635,0.08178826,0.10494348,0.113141395
4.526192,3.6312246,0.20032164,-0.08014867,-0.06884967,0.0036047213,0.057257757,-0.0771469,-0.004774563,0.28686437,0.122711524,0.033327937
4.5258455,3.6309373,0.20032917,-0.08183181,-0.06950076,8.315567e-05,0.058321744,-0.07698882,-0.004214417,0.10749797,-0.038770445,0.018394582
4.525486,3.6306403,0.20033623,-0.07718813,-0.078308836,0.0052811005,0.058439363,-0.076485984,-0.0050723,-0.058019575,0.08477785,-0.024678646
4.525113,3.6303334,0.2003427,-0.09263785,-0.07195908,-0.0016517261,0.059092287,-0.07564511,-0.004678458,-0.047900327,-0.046811868,0.24211505
4.524728,3.6300168,0.20034844,-0.08444384,-0.06982433,0.002320358,0.059768472,-0.074412644,-0.004637206,-0.068519615,0.3261867,0.122770146
4.524329,3.6296902,0.20035334,-0.09475887,-0.08611521,0.005821828,0.059420526,-0.0736117,-0.0050024022,-0.08009965,0.30733025,0.01910058
4.523918,3.6293535,0.20035747,-0.092971385,-0.08201497,0.006822975,0.059963763,-0.072597064,-0.004829038,0.045899678,0.2077071,0.0893775
4.5234947,3.6290069,0.20036085,-0.09362895,-0.07878597,0.002421294,0.060101736,-0.07153652,-0.00422156,-0.038758084,0.4100371,-0.26281306
4.523059,3.6286502,0.20036368,-0.10495482,-0.08279061,-0.0042401426,0.060538936,-0.07075261,-0.004477813,-0.16995235,0.2760953,-0.14673632
4.5226107,3.6282833,0.20036577,-0.10371348,-0.094025925,-0.0021913627,0.060899004,-0.06950562,-0.004748756,-0.16445956,0.4541516,0.04607234
4.5221505,3.627906,0.20036738,-0.11025752,-0.097980306,-0.003632808,0.06026363,-0.06859159,-0.0048888023,0.00039293096,0.05765209,-0.037155494
4.521679,3.627519,0.20036839,-0.10943473,-0.09199031,0.004515439,0.060252037,-0.06666769,-0.004307804,-0.1843102,0.31961113,-0.1179537
4.5211954,3.6271214,0.20036872,-0.112151064,-0.10332671,-0.002329228,0.060014613,-0.06588385,-0.004652085,0.028438358,0.35725203,0.0049348064
4.520701,3.626714,0.20036842,-0.12031791,-0.09119544,0.0037604338,0.059615787,-0.0642536,-0.0047183917,0.0070751524,0.41609758,0.048554014
4.5201955,3.6262963,0.20036761,-0.12423237,-0.10131496,0.0050647086,0.05965544,-0.062779956,-0.00424622,-0.07275797,0.22699496,-0.041482408
4.519679,3.6258688,0.20036624,-0.13341641,-0.10387369,-0.0055118,0.058923546,-0.061931793,-0.004380112,-0.16918512,0.23650412,0.08145062
4.5191517,3.625431,0.20036429,-0.12505962,-0.10302071,-0.004338098,0.058765933,-0.060060266,-0.0045137317,-0.14299755,0.24327508,0.018648434
4.5186143,3.6249835,0.20036179,-0.13322245,-0.10140161,-0.0023293498,0.058295403,-0.058293696,-0.004013597,-0.19938928,0.31321087,-0.16364805
4.518067,3.624526,0.20035876,-0.1257886,-0.10652314,-0.0060519683,0.057364438,-0.057346653,-0.004115067,-0.10745424,0.47019872,-0.08358696
4.5175095,3.6240587,0.2003553,-0.124875456,-0.118368514,-0.0001869733,0.056585222,-0.0567598,-0.0042910785,-0.10047454,0.25421548,-0.17195973
4.516942,3.623582,0.20035157,-0.14438197,-0.11737414,-0.003698154,0.05502497,-0.05573942,-0.0042658197,-0.029603396,0.18469173,-0.05735738
4.5163655,3.6230955,0.20034748,-0.13768813,-0.11275774,-0.006421427,0.054621205,-0.053757057,-0.004122093,-0.23103882,0.4098119,0.043768644
4.5157795,3.6226,0.20034306,-0.13880318,-0.11190134,-0.0055071926,0.053638205,-0.052693386,-0.0035700307,-0.3086862,0.19022486,-0.11785472
4.5151844,3.6220953,0.20033823,-0.14625558,-0.109493114,0.0070704436,0.05216153,-0.052297253,-0.003997518,-0.35089293,0.23815817,-0.085325256
