Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z,Roll,Pitch,Yaw,AngularVelocity_x,AngularVelocity_y,AngularVelocity_z
4.517951,3.5641744,0.2000004,-0.004871798,-0.0057870415,0.00187812,0.000104122235,-2.3688122e-05,-0.0003297164,0.054162856,-0.17341852,-0.21444705
4.517951,3.5641744,0.20000112,3.0500618e-05,-0.0025930412,0.00561239,0.0015734336,-0.001651933,-0.0006525232,0.24050196,-0.28477493,-0.019503053
4.517951,3.5641744,0.20000216,0.003127418,0.0041844724,-0.0030752386,0.0026737656,-0.002936192,-0.0012498379,0.4583174,-0.5422897,0.08385626
4.5179505,3.564174,0.2000036,0.00010234083,-0.0007106573,-0.004899665,0.005843051,-0.00549512,-0.0011149631,0.40435106,-0.4642953,-0.16474222
4.5179496,3.564173,0.20000549,-0.0044226134,-0.0018552728,-0.003202114,0.008249679,-0.007861745,-0.001556241,0.7806749,-0.68725216,-0.06553977
4.5179477,3.5641713,0.20000793,-0.00029255438,-0.005476532,-0.002702116,0.0116366595,-0.011063402,-0.0022695253,0.7646302,-0.7434903,0.030668536
4.517945,3.564168,0.20001104,0.010472344,-0.00676246,-0.008304843,0.01496753,-0.014952423,-0.0032484555,0.9567987,-0.9001369,-0.0038117035
4.5179396,3.564163,0.20001464,0.00031931928,0.008246124,0.006803813,0.018854367,-0.01907182,-0.003659302,1.0122167,-0.90775347,-0.090908304
4.517932,3.564155,0.20001884,-0.0013782479,-0.009698233,-0.0012058194,0.022725483,-0.022433765,-0.0034101382,0.95905805,-0.85474443,-0.098151855
4.517921,3.5641441,0.20002374,0.0030778463,0.0043084538,-0.0015486473,0.026593028,-0.026583811,-0.0039457628,0.6925507,-0.92356503,-0.088194035
4.5179057,3.5641294,0.20002942,-0.0037914535,-0.002210973,0.008008786,0.029809147,-0.0299404,-0.004021363,0.78340626,-0.8421493,-0.08756082
4.5178866,3.56411,0.20003593,-0.0062029096,-0.0060344967,0.00575104,0.033704888,-0.033329085,-0.004332138,0.8071366,-0.8215358,-0.17440805
4.517862,3.5640855,0.20004329,-0.0030573034,-0.00476402,0.00083940953,0.036243636,-0.03669966,-0.004541291,0.8203623,-1.189015,-0.08994113
4.517832,3.5640552,0.20005153,-0.0053605204,-0.006998933,0.000874841,0.040009174,-0.040111676,-0.0049727974,0.7311872,-0.82675266,-0.083488524
4.517795,3.5640187,0.20006065,-0.006567079,-0.00610453,-0.00033108893,0.043465976,-0.042965528,-0.0049794796,0.7849897,-0.68303615,-0.15780935
4.5177517,3.5639753,0.20007062,-0.0067853294,-0.005764536,0.0065315,0.046668682,-0.045260653,-0.0051709036,0.7777349,-0.5077527,-0.06895857
4.517701,3.5639248,0.20008141,-0.017290251,-0.015294581,-0.0043467036,0.048980866,-0.048684817,-0.005920061,0.7919671,-0.71546304,0.030069752
4.5176425,3.5638661,0.200093,-0.009432362,-0.012404871,0.0076822774,0.05224173,-0.05126738,-0.0060256775,0.77544326,-0.64947253,-0.13644536
4.5175753,3.5637991,0.20010534,-0.025227917,-0.010495163,0.0037144567,0.054422766,-0.05395563,-0.0064529944,0.6048484,-0.6062714,0.005459567
4.5174994,3.5637233,0.2001184,-0.013817097,-0.022826994,-0.00012021808,0.056930114,-0.05638607,-0.0067113913,0.66462857,-0.60579306,0.1534898
4.5174146,3.5636384,0.20013206,-0.012976917,-0.01542851,-0.00029965746,0.059672907,-0.058813382,-0.00680488,0.45692757,-0.6169171,-0.17578834
4.5173197,3.5635438,0.20014632,-0.022781113,-0.025969429,0.00067508087,0.061870158,-0.061084874,-0.007191727,0.43507302,-0.52085495,0.006196094
4.517215,3.563439,0.20016108,-0.026145577,-0.0310691,0.0025558714,0.063586704,-0.06365155,-0.007281313,0.52920187,-0.40442404,-0.115401715
4.5170994,3.5633237,0.20017628,-0.031936485,-0.025215117,0.00020186308,0.06601984,-0.065163426,-0.007203911,0.48954925,-0.634266,0.023854198
4.5169735,3.5631976,0.20019186,-0.033503916,-0.026487334,-0.0063380045,0.06789545,-0.0670472,-0.007569739,0.5624458,-0.4675466,-0.123629645
4.516836,3.5630603,0.20020771,-0.032801226,-0.030496027,0.009105102,0.06991638,-0.06943287,-0.007780168,0.34807456,-0.38878882,0.036057577
4.516687,3.5629113,0.20022379,-0.031327765,-0.03561786,0.0038828044,0.071610674,-0.07035968,-0.0072923144,0.45026773,-0.44969133,0.16450812
4.516526,3.5627508,0.20024002,-0.041982334,-0.04175796,0.0053103683,0.073150404,-0.07286981,-0.007973688,0.39069867,-0.48829287,-0.051674668
4.5163536,3.562578,0.20025632,-0.04086469,-0.04136544,0.011241334,0.07459257,-0.0741267,-0.0077277254,0.24712338,-0.24419895,-0.011126114
4.516168,3.5623927,0.2002726,-0.034739666,-0.0479524,0.0040045413,0.0762739,-0.07537139,-0.008212324,0.3328641,-0.4457114,-0.10625629
4.51597,3.562195,0.20028882,-0.04217448,-0.047786713,0.016250154,0.077069044,-0.076322004,-0.008164639,0.34100613,-0.31450245,-0.15147038
4.5157595,3.5619843,0.2003049,-0.048766807,-0.0518231,0.008031952,0.078687504,-0.07806397,-0.008456878,0.40403005,-0.46783063,-0.002585674
4.5155354,3.5617607,0.20032077,-0.05904179,-0.05268359,0.013836548,0.079807855,-0.078552514,-0.008400312,0.22165713,-0.32997853,0.016160296
4.5152984,3.5615237,0.20033637,-0.055422906,-0.053982317,0.0051442566,0.080384694,-0.079848416,-0.007943245,0.37979326,-0.13421316,0.049896162
4.5150476,3.5612733,0.20035163,-0.051023748,-0.06085733,0.00627817,0.08222877,-0.08042658,-0.008297846,0.26639178,-0.21750556,0.015901767
4.5147834,3.5610092,0.2003665,-0.0604649,-0.06129374,0.002974479,0.08263532,-0.08145732,-0.008232347,0.17578779,-0.3789391,0.023537416
4.514505,3.5607312,0.20038092,-0.056622297,-0.05619026,0.0024967997,0.08361199,-0.08245886,-0.0081686415,0.15399435,-0.13986012,0.044944886
4.514213,3.5604393,0.20039484,-0.0688591,-0.06666528,-0.0061786543,0.0843305,-0.08293097,-0.00809078,0.2711022,-0.15501983,0.06759194
4.513907,3.5601337,0.20040822,-0.06690792,-0.08124094,0.0034806365,0.08446225,-0.083432354,-0.008348508,0.13085467,-0.12106495,0.08385143
4.5135865,3.5598137,0.20042102,-0.07674882,-0.07798837,-0.00040385016,0.084205404,-0.083821304,-0.008357527,0.029824162,-0.06891592,0.06813222
4.5132523,3.5594795,0.2004332,-0.09003376,-0.078356184,0.009794598,0.0851698,-0.08397513,-0.008890493,-0.00489508,0.15273693,-0.1267522
4.512903,3.559131,0.2004447,-0.084979296,-0.08501958,0.011081847,0.08526685,-0.08434542,-0.008519167,0.20117077,0.026816208,0.13834818
