Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z,Roll,Pitch,Yaw,AngularVelocity_x,AngularVelocity_y,AngularVelocity_z
4.3273005,3.4787307,0.2000003,0.0031651433,-0.011905146,0.0077870423,0.00025230102,-0.0005713457,-0.00029493636,0.06520058,-0.108476155,0.06449883
4.3273005,3.4787307,0.20000093,0.0044616247,-0.004123224,0.0071703414,0.0012463841,-0.0012146587,-0.0005177955,0.20698042,-0.3538144,0.06752123
4.3273005,3.4787304,0.20000191,0.00200179,-0.0010288676,0.006370317,0.0032999634,-0.0033258137,-0.00020776989,0.27030095,-0.43078086,-0.05220936
4.3273,3.4787302,0.20000328,-0.0049526277,0.0053697163,-0.0033014854,0.0056735496,-0.005879184,-0.00087333994,0.7198658,-0.69794786,-0.18412186
4.327299,3.4787292,0.20000508,-0.0040219086,-0.0044722846,-0.0034287404,0.008298264,-0.008341867,-0.0013053356,0.6698221,-0.7825474,-0.0621834
4.327297,3.4787273,0.20000724,-0.003843273,-0.0039260075,0.002338767,0.010611817,-0.011217053,-0.001586494,0.8257219,-0.8402388,-0.16481534
4.327294,3.4787242,0.20000987,0.0021835414,-0.002719749,-0.0071741585,0.013273779,-0.01477299,-0.0020930986,0.5223876,-0.8544122,-0.119633704
4.3272886,3.478719,0.2000129,-0.004890954,-0.0007522739,0.0032829791,0.016072953,-0.019331872,-0.0019076956,0.5333904,-0.9062106,-0.13555557
4.327281,3.4787116,0.20001642,-0.0069011804,-0.0017705271,-0.0022493273,0.01880333,-0.02293212,-0.0026526435,0.5089386,-0.8252752,0.03281675
4.32727,3.4787016,0.2000205,-0.008247327,-0.006536119,-0.004321501,0.021034095,-0.026142739,-0.0028667166,0.78287905,-1.0068365,0.039812416
4.3272552,3.4786882,0.20002507,-0.005675041,-0.010296944,-0.0044743572,0.022913726,-0.02973314,-0.00256711,0.4338741,-0.82850176,0.07155276
4.327236,3.4786713,0.20003012,-0.005821363,-0.0037251834,-0.012306352,0.023562463,-0.032928403,-0.0023183478,0.2556003,-0.9143042,-0.098316886
4.327212,3.4786503,0.20003587,-0.006654413,-0.0047326605,-0.0021666677,0.02498295,-0.035789225,-0.0034701691,0.24468975,-0.6389245,-0.10865437
4.327182,3.4786255,0.20004208,-0.009620063,-0.004036609,0.0045223706,0.026636217,-0.03915705,-0.0032142403,0.4926844,-0.51309544,-0.046381462
4.3271456,3.4785964,0.20004874,-0.0061513805,-0.0036849754,0.0013270534,0.028326206,-0.041474637,-0.0030256966,0.44675103,-0.768451,-0.0867335
4.327103,3.4785628,0.20005587,-0.0026723554,-0.009142013,-0.0039808247,0.029321678,-0.04465636,-0.002602412,0.24766174,-0.6133209,0.08947284
4.327053,3.4785244,0.20006335,-0.015650898,-0.014921708,0.014092063,0.029654264,-0.047329333,-0.0032014577,0.1720913,-0.6472753,0.07347028
4.3269954,3.478481,0.2000711,-0.019638602,-0.0147065595,0.011404321,0.030224247,-0.050045323,-0.0035255952,0.010551617,-0.6788388,0.025096273
4.32693,3.4784327,0.20007955,-0.02058899,-0.004853745,0.005475596,0.031185172,-0.052533455,-0.0032161118,0.34339362,-0.5710393,-0.087098226
4.3268557,3.478379,0.20008829,-0.0200559,-0.021919902,-0.0017845926,0.031328667,-0.054871693,-0.0027314916,0.07447182,-0.48519185,0.01763142
4.326772,3.4783204,0.20009746,-0.023556314,-0.012292872,0.008138028,0.032417733,-0.057351593,-0.0026969502,0.015512086,-0.7150907,0.084638804
4.3266797,3.478256,0.2001072,-0.023975959,-0.013762437,-0.0012255207,0.03424565,-0.05877152,-0.003164332,0.37419134,-0.4348393,0.027418045
4.3265777,3.4781864,0.200117,-0.027739624,-0.013407206,0.0039802026,0.035277996,-0.060893055,-0.0034376616,0.2574166,-0.46907607,0.027781181
4.326465,3.478111,0.20012678,-0.026182543,-0.02465922,-0.0014001137,0.03561068,-0.062714435,-0.0034498249,0.31602764,-0.42485815,0.013374324
4.326342,3.4780295,0.2001365,-0.026340328,-0.025917852,0.00034141794,0.035363108,-0.06475409,-0.0035055713,0.073986724,-0.32372114,-0.050735552
4.3262086,3.4779422,0.20014653,-0.03766645,-0.017953655,0.0018232359,0.03629346,-0.06647088,-0.0031159427,0.068895526,-0.62659574,-0.18609835
4.326064,3.4778488,0.2001565,-0.03785558,-0.024013726,0.0059783007,0.0366177,-0.067595415,-0.0030655775,0.12593406,-0.48446834,-0.06451198
4.325908,3.477749,0.2001664,-0.04193726,-0.019173924,-0.0013828017,0.036426324,-0.06946374,-0.003360464,-0.028418656,-0.53344077,0.037948012
4.325741,3.4776435,0.2001767,-0.03854878,-0.023117859,-0.00048196703,0.037086606,-0.07097451,-0.003035946,-0.02917558,-0.3338636,-0.11284439
4.3255615,3.4775317,0.20018725,-0.047306407,-0.023008354,0.0150242755,0.037730925,-0.07175092,-0.0036287606,0.17485055,-0.19292337,-0.15596241
4.3253703,3.4774137,0.20019767,-0.039949983,-0.03286133,-0.0021092019,0.03880441,-0.07320125,-0.0034626427,0.33024946,-0.13861786,-0.10763257
4.3251667,3.4772892,0.20020793,-0.048499163,-0.034640536,-0.0031147082,0.040537573,-0.07343224,-0.0035224473,0.35457423,-0.1707538,0.08441334
4.324951,3.477158,0.20021783,-0.054326102,-0.036959738,0.0013843556,0.041411534,-0.0741642,-0.003862946,0.15212901,-0.07780665,-0.34065884
