Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z,Roll,Pitch,Yaw,AngularVelocity_x,AngularVelocity_y,AngularVelocity_z
4.6584234,3.3990626,0.20000035,0.00092282536,0.0014067703,-0.00456626,-0.000118645105,-0.0006262012,0.0001091395,-0.14554799,-0.32961032,0.24550647
4.6584234,3.3990626,0.20000103,0.0011860636,-0.0015293785,-0.01155455,-0.0017690667,-0.0018085295,0.0002705952,-0.2839903,-0.29343206,0.0042154854
4.6584234,3.3990629,0.20000204,0.009867824,0.0012730489,-0.0012262631,-0.0035232643,-0.0033818483,0.0007565894,-0.55698514,-0.40943167,0.24140367
4.658423,3.399063,0.20000345,-0.008651523,-0.0059389593,-0.0058846786,-0.0055400147,-0.005509507,0.0007765132,-0.5462118,-0.57675034,-0.09709926
4.6584225,3.399064,0.20000534,-0.0073529566,0.009476722,0.007199545,-0.0070694317,-0.0077013173,0.0011681311,-0.5446525,-0.56298923,0.25633928
4.6584206,3.399066,0.20000754,0.0010292416,0.004771106,0.002896497,-0.007655117,-0.011673573,0.00086438376,-0.36063576,-0.5831109,0.026909556
4.658417,3.399069,0.20001003,-0.0035063247,-0.00083350384,0.0010057077,-0.008179469,-0.015025004,0.0012293585,0.003897332,-0.9379069,-0.04218568
4.658412,3.3990734,0.20001261,-0.00024279732,0.006521764,-0.0055439547,-0.0090246275,-0.018664898,0.00017038468,-0.07745087,-0.8425094,-0.24074458
4.6584044,3.3990793,0.20001535,0.0014819648,-0.0032032866,-0.0015497198,-0.008458728,-0.022007216,1.2479764e-05,0.19750556,-0.9582492,-0.09868827
4.6583934,3.3990867,0.20001832,-0.0017304727,0.004633382,0.008489874,-0.006936191,-0.026211519,-0.0008968494,0.14081192,-0.8935995,-0.1920504
4.6583786,3.3990953,0.20002156,-7.189104e-05,-0.0028989152,-0.0066559636,-0.0053535476,-0.029226689,-0.0011328078,0.13044319,-0.82784647,-0.025358913
4.6583595,3.3991053,0.2000252,-0.00681097,-0.0052301376,-0.0046810736,-0.0035965147,-0.03296318,-0.0022595346,0.59471345,-0.9801829,-0.07071615
4.658335,3.3991163,0.20002927,-0.0073907184,2.7290782e-05,-0.004816127,-0.000605935,-0.03619282,-0.0022731232,0.764401,-0.54415566,-0.13648923
4.658305,3.3991277,0.20003383,-0.014500694,-0.0056335614,-0.007274171,0.002610078,-0.03951301,-0.0026384087,0.7207265,-0.7859322,-0.01323722
4.6582694,3.3991392,0.20003895,-0.014999892,0.00720789,-0.0095702,0.0065806615,-0.041966077,-0.0033985802,0.8281282,-0.5603073,-0.07181352
4.6582265,3.3991504,0.2000446,-0.016509281,0.0053479644,0.00560655,0.0103079565,-0.044992596,-0.0036324998,0.8992124,-0.68420273,0.08282267
4.6581764,3.3991604,0.2000508,-0.0076654544,0.00027547844,-0.007988297,0.014572122,-0.047331035,-0.004172254,1.141836,-0.7680854,-0.15014534
4.658119,3.3991687,0.20005757,-0.0219649,0.0025250902,0.0029942587,0.01864063,-0.049434304,-0.004286333,0.82198805,-0.3513024,-0.006426209
