Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z,Roll,Pitch,Yaw,AngularVelocity_x,AngularVelocity_y,AngularVelocity_z
4.59268,3.5066798,0.20000017,-0.0033930673,-0.0010520198,-0.0041072723,-0.0006599645,-0.00025416305,5.6739613e-05,-0.05128459,0.045129616,-0.012701198
4.59268,3.5066798,0.20000066,-0.008910011,-0.007946076,0.001474901,-0.0023663905,-0.000992185,-0.0002208942,-0.3496679,-0.1277728,-0.058829885
4.59268,3.5066798,0.20000154,0.0015653915,0.0043835063,0.005230726,-0.0030622717,-0.0024421923,0.00019323413,-0.43474936,-0.35699868,0.082182676
4.59268,3.5066803,0.2000028,-0.0039947615,-0.005895518,-0.00047721618,-0.0057605654,-0.0043008025,0.0006692667,-0.37243608,-0.31250507,0.13918874
4.592679,3.5066812,0.2000045,0.0010829705,0.00035316875,-0.0034464444,-0.008147512,-0.0064828694,0.0011243423,-0.739689,-0.45757297,0.12030413
4.592678,3.5066829,0.2000067,-0.000826637,0.008022461,0.0041928887,-0.011384846,-0.009065081,0.001529955,-0.8929785,-0.7465728,0.10564032
4.5926757,3.5066862,0.20000939,1.6638473e-05,-0.004496317,-0.0003927502,-0.014168984,-0.012475514,0.0016114543,-0.84754056,-0.71587825,-0.00024987693
4.5926714,3.5066915,0.20001212,-0.0084391115,0.008197257,0.0027726162,-0.016261779,-0.0168473,0.0005305967,-0.7223034,-0.9323812,-0.042065833
4.592665,3.5066988,0.20001473,-0.0065380284,0.005171854,0.0008351514,-0.018309139,-0.02038455,0.0004956073,-0.55015427,-0.9591178,-0.19831994
4.5926566,3.5067093,0.20001726,0.0029663665,-0.0017964717,0.006844825,-0.019080948,-0.024023054,0.00038182904,-0.27258724,-0.9722028,-0.12744844
4.5926437,3.5067227,0.20001973,-0.0015789601,0.0010247093,0.00347092,-0.019474853,-0.02759383,-0.00078107574,-0.042358425,-0.8344771,-0.07520429
4.5926275,3.5067394,0.20002218,0.0025545685,0.007471914,0.00025811326,-0.01931187,-0.031409252,-0.0011506637,-0.1323791,-0.97599626,-0.19665018
