Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z,Roll,Pitch,Yaw,AngularVelocity_x,AngularVelocity_y,AngularVelocity_z
4.647084,2.9606361,0.20000036,0.0079030385,0.0057253037,0.0074358378,0.0001725583,-0.00048543236,-3.8103884e-05,0.38250244,-0.03190661,-0.15012495
4.647084,2.9606361,0.20000105,-0.009066547,0.0011850481,-0.0032177635,0.0014414889,-0.0015938138,-0.0007543093,0.134121,-0.31084976,-0.077234745
4.647084,2.9606361,0.20000206,-0.0009677328,0.00589631,0.0008474092,0.0034144574,-0.003461738,-0.0006941848,0.5648309,-0.3014553,-0.0720496
4.6470838,2.9606357,0.20000345,-0.002350784,0.0031430118,0.004212785,0.0050993767,-0.005039734,-0.001480907,0.60412043,-0.5430732,-0.10734261
4.647083,2.960635,0.20000528,-0.0035076947,0.0014396042,0.002166168,0.008004702,-0.008118841,-0.0017646853,0.61239696,-0.7932852,0.0029779098
4.647081,2.960633,0.20000763,0.0046201157,-0.0033758937,-0.0003577262,0.011285156,-0.011620564,-0.0018733549,0.6483788,-0.87242365,-0.2572453
4.6470776,2.9606297,0.20001043,0.0062716003,-0.008581857,0.00037990278,0.013985873,-0.0147912,-0.002594806,0.689909,-0.8381764,0.13989766
4.6470723,2.9606247,0.20001382,0.0011610558,-0.0027555882,0.009839119,0.01715445,-0.01816055,-0.0026688771,0.6634898,-0.8118446,-0.08242929
4.6470647,2.960617,0.20001768,-0.0013445838,-0.012467066,-0.005485369,0.020374337,-0.022015022,-0.0026612459,0.6579086,-0.838269,-0.06466291
4.6470537,2.9606066,0.20002207,0.0010538402,0.002991685,-0.0058185435,0.022930708,-0.02489493,-0.0028168368,0.3743938,-0.9080735,-0.09305111
4.6470394,2.9605927,0.20002697,-0.010724354,-0.0063667675,-0.0071072904,0.024589915,-0.028762491,-0.0032871647,0.74907905,-0.6685977,-0.09019679
4.6470203,2.9605749,0.20003219,-0.007299481,-0.0031857158,0.0016932093,0.026615683,-0.03105657,-0.0033547005,0.39097688,-0.7656276,-0.06691416
4.6469965,2.960553,0.20003816,-0.008231368,-0.0012864944,0.0008968892,0.028886648,-0.034701504,-0.002915185,0.5516368,-0.55437213,-0.043437906
